symbol,signal_date,score,setup_type,entry_price,rsi,adx,stop_loss,target,reasons,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50
INFY.NS,2022-09-29,1,momentum,1242.0,40.2,27.38029520635089,1198.33,1329.33,ADX greater than 25,target_hit,1329.33,2022-10-18,12,7.03,False,False,False,False,False,True,False,False
RELIANCE.NS,2022-09-29,2,momentum,1056.61,26.6,28.12139072001687,1021.48,1126.86,ADX greater than 25; Recent SMA50/SMA100 bullish crossover,target_hit,1126.86,2022-10-19,13,6.65,False,False,False,False,False,True,True,False
INFY.NS,2022-09-30,2,momentum,1255.14,43.9,27.95726114015417,1210.47,1344.48,MACD bullish crossover; ADX greater than 25,target_hit,1344.48,2022-10-24,15,7.12,False,False,True,False,False,True,False,False
RELIANCE.NS,2022-09-30,4,momentum,1080.44,35.7,29.23853315971845,1043.39,1154.54,RSI bounced off oversold; Volume spike (>1.5x avg); ADX greater than 25; Recent SMA50/SMA100 bullish crossover,timeout,1126.8331298828125,2022-10-24,15,4.29,False,True,False,True,False,True,True,False
INFY.NS,2022-10-03,2,momentum,1237.65,40.3,28.493290781104598,1193.56,1325.82,MACD bullish crossover; ADX greater than 25,target_hit,1325.82,2022-10-14,8,7.12,False,False,True,False,False,True,False,False
RELIANCE.NS,2022-10-03,2,momentum,1076.69,35.0,29.789966267241546,1039.66,1150.75,RSI bounced off oversold; ADX greater than 25,timeout,1109.4296875,2022-10-25,15,3.04,False,True,False,False,False,True,False,False
INFY.NS,2022-10-04,3,momentum,1269.3,48.5,28.085880823888118,1224.7,1358.51,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,target_hit,1358.51,2022-10-25,14,7.03,False,True,True,False,False,True,False,False
RELIANCE.NS,2022-10-04,2,momentum,1096.55,41.8,30.265604803322194,1059.8,1170.04,RSI bounced off oversold; ADX greater than 25,timeout,1113.7918701171875,2022-10-27,15,1.57,False,True,False,False,False,True,False,False
INFY.NS,2022-10-06,2,momentum,1292.17,53.5,26.656504807140163,1247.86,1380.79,RSI in healthy zone; ADX greater than 25,timeout,1358.447021484375,2022-10-28,15,5.13,False,True,False,False,False,True,False,False
RELIANCE.NS,2022-10-06,1,momentum,1100.59,43.1,29.69541554205542,1064.68,1172.42,ADX greater than 25,timeout,1147.871826171875,2022-10-28,15,4.3,False,False,False,False,False,True,False,False
INFY.NS,2022-10-07,2,momentum,1288.66,52.6,25.435254894909825,1245.83,1374.32,RSI in healthy zone; ADX greater than 25,target_hit,1374.32,2022-10-27,13,6.65,False,True,False,False,False,True,False,False
RELIANCE.NS,2022-10-07,1,momentum,1105.25,44.7,29.225851848185574,1070.48,1174.79,ADX greater than 25,stop_loss_hit,1070.48,2022-10-11,2,-3.15,False,False,False,False,False,True,False,False
INFY.NS,2022-10-10,1,momentum,1298.83,54.8,24.716630381504206,1255.38,1385.73,RSI in healthy zone,stop_loss_hit,1255.38,2022-10-12,2,-3.35,False,True,False,False,False,False,False,False
RELIANCE.NS,2022-10-10,2,momentum,1093.19,41.5,29.2864867283219,1058.74,1162.08,MACD bullish crossover; ADX greater than 25,target_hit,1162.08,2022-10-31,14,6.3,False,False,True,False,False,True,False,False
INFY.NS,2022-10-11,2,momentum,1264.33,46.8,23.484252054325513,1218.32,1356.35,RSI in healthy zone; Volume spike (>1.5x avg),target_hit,1356.35,2022-10-25,10,7.28,False,True,False,True,False,False,False,False
RELIANCE.NS,2022-10-11,1,momentum,1071.42,36.5,29.938652272280333,1036.37,1141.52,ADX greater than 25,target_hit,1141.52,2022-10-19,6,6.54,False,False,False,False,False,True,False,False
INFY.NS,2022-10-12,1,momentum,1268.68,47.9,22.549616110812412,1223.34,1359.36,RSI in healthy zone,target_hit,1359.36,2022-10-25,9,7.15,False,True,False,False,False,False,False,False
RELIANCE.NS,2022-10-12,2,momentum,1079.3,39.4,30.66065525126729,1044.88,1148.15,MACD bullish crossover; ADX greater than 25,target_hit,1148.15,2022-10-19,5,6.38,False,False,True,False,False,True,False,False
INFY.NS,2022-10-13,1,momentum,1260.87,46.1,21.67799957334301,1216.58,1349.44,RSI in healthy zone,target_hit,1349.44,2022-10-24,7,7.02,False,True,False,False,False,False,False,False
RELIANCE.NS,2022-10-13,2,momentum,1082.73,40.6,30.901383897266083,1049.12,1149.96,MACD bullish crossover; ADX greater than 25,target_hit,1149.96,2022-10-28,10,6.21,False,False,True,False,False,True,False,False
INFY.NS,2022-10-14,3,momentum,1309.13,56.6,21.288121765896886,1260.95,1405.49,RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high,target_hit,1405.49,2022-11-01,11,7.36,False,True,False,True,True,False,False,False
RELIANCE.NS,2022-10-14,2,momentum,1077.24,39.2,30.383474744902436,1043.72,1144.27,MACD bullish crossover; ADX greater than 25,target_hit,1144.27,2022-10-19,3,6.22,False,False,True,False,False,True,False,False
INFY.NS,2022-10-17,2,momentum,1323.07,59.1,20.960939510085105,1276.36,1416.49,RSI in healthy zone; Near 20-day high,timeout,1356.60693359375,2022-11-09,15,2.53,False,True,False,False,True,False,False,False
RELIANCE.NS,2022-10-17,2,momentum,1094.53,45.6,30.37843630083494,1059.98,1163.62,RSI in healthy zone; ADX greater than 25,target_hit,1163.62,2022-10-31,9,6.31,False,True,False,False,False,True,False,False
INFY.NS,2022-10-18,2,momentum,1335.28,61.2,21.082369646751225,1289.91,1426.02,RSI in healthy zone; Near 20-day high,timeout,1348.3031005859375,2022-11-10,15,0.98,False,True,False,False,True,False,False,False
RELIANCE.NS,2022-10-18,2,momentum,1113.84,51.6,28.95599554741913,1079.12,1183.27,RSI in healthy zone; ADX greater than 25,target_hit,1183.27,2022-11-07,13,6.23,False,True,False,False,False,True,False,False
INFY.NS,2022-10-19,1,momentum,1319.08,57.0,20.553369895803915,1274.69,1407.85,RSI in healthy zone,target_hit,1407.85,2022-11-01,8,6.73,False,True,False,False,False,False,False,False
RELIANCE.NS,2022-10-19,4,momentum,1133.22,56.8,27.539595216787312,1096.78,1206.09,RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25,timeout,1195.878662109375,2022-11-11,15,5.53,False,True,False,True,True,True,False,False
INFY.NS,2022-10-20,2,momentum,1332.79,59.5,19.791248673552186,1288.75,1420.88,RSI in healthy zone; Near 20-day high,target_hit,1420.88,2022-11-14,15,6.61,False,True,False,False,True,False,False,False
RELIANCE.NS,2022-10-20,3,momentum,1136.26,57.6,26.22494008768021,1100.77,1207.25,RSI in healthy zone; Near 20-day high; ADX greater than 25,timeout,1190.0849609375,2022-11-14,15,4.74,False,True,False,False,True,True,False,False
INFY.NS,2022-10-21,2,momentum,1332.44,59.4,19.12944302757004,1290.15,1417.02,RSI in healthy zone; Near 20-day high,target_hit,1417.02,2022-11-14,14,6.35,False,True,False,False,True,False,False,False
RELIANCE.NS,2022-10-21,1,momentum,1123.08,53.2,24.580972387127936,1087.71,1193.83,RSI in healthy zone,target_hit,1193.83,2022-11-11,13,6.3,False,True,False,False,False,False,False,False
INFY.NS,2022-10-24,2,momentum,1347.85,62.3,19.04017130360995,1306.55,1430.44,RSI in healthy zone; Near 20-day high,target_hit,1430.44,2022-11-15,14,6.13,False,True,False,False,True,False,False,False
RELIANCE.NS,2022-10-24,2,momentum,1126.83,54.3,22.880079572839012,1091.68,1197.14,RSI in healthy zone; Near 20-day high,target_hit,1197.14,2022-11-11,12,6.24,False,True,False,False,True,False,False,False
INFY.NS,2022-10-25,2,momentum,1355.35,63.6,19.293645159645905,1315.57,1434.91,RSI in healthy zone; Near 20-day high,target_hit,1434.91,2022-11-16,14,5.87,False,True,False,False,True,False,False,False
RELIANCE.NS,2022-10-25,1,momentum,1109.43,48.7,21.686491642384844,1073.82,1180.65,RSI in healthy zone,target_hit,1180.65,2022-11-01,4,6.42,False,True,False,False,False,False,False,False
INFY.NS,2022-10-27,1,momentum,1368.05,65.8,20.05880231947496,1328.7,1446.76,Near 20-day high,timeout,1430.3978271484375,2022-11-18,15,4.56,False,False,False,False,True,False,False,False
RELIANCE.NS,2022-10-27,1,momentum,1113.79,50.0,20.695991232058653,1078.99,1183.4,RSI in healthy zone,target_hit,1183.4,2022-11-07,7,6.25,False,True,False,False,False,False,False,False
INFY.NS,2022-10-28,2,momentum,1358.45,62.7,20.489215186941838,1319.89,1435.56,RSI in healthy zone; Near 20-day high,target_hit,1435.56,2022-11-16,12,5.68,False,True,False,False,True,False,False,False
RELIANCE.NS,2022-10-28,3,momentum,1147.87,59.3,20.16985829185682,1111.47,1220.68,RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high,timeout,1159.117919921875,2022-11-21,15,0.98,False,True,False,True,True,False,False,False
INFY.NS,2022-10-31,1,momentum,1380.35,66.6,21.39067687614068,1341.36,1458.33,Near 20-day high,stop_loss_hit,1341.36,2022-11-07,5,-2.82,False,False,False,False,True,False,False,False
RELIANCE.NS,2022-10-31,2,momentum,1158.53,61.7,20.13806831084357,1123.04,1229.5,RSI in healthy zone; Near 20-day high,timeout,1165.547607421875,2022-11-22,15,0.61,False,True,False,False,True,False,False,False
INFY.NS,2022-11-01,1,momentum,1412.08,71.3,22.888148428145453,1372.29,1491.67,Near 20-day high,stop_loss_hit,1372.29,2022-11-03,2,-2.82,False,False,False,False,True,False,False,False
RELIANCE.NS,2022-11-01,2,momentum,1149.55,58.6,20.74847568373935,1112.12,1224.42,RSI in healthy zone; Near 20-day high,timeout,1161.912353515625,2022-11-23,15,1.08,False,True,False,False,True,False,False,False
RELIANCE.NS,2022-11-02,2,momentum,1156.73,60.3,21.314398623707262,1120.26,1229.68,RSI in healthy zone; Near 20-day high,timeout,1171.9320068359375,2022-11-24,15,1.31,False,True,False,False,True,False,False,False
INFY.NS,2022-11-03,1,momentum,1374.16,60.0,24.21329759080664,1334.3,1453.87,RSI in healthy zone,stop_loss_hit,1334.3,2022-11-10,4,-2.9,False,True,False,False,False,False,False,False
RELIANCE.NS,2022-11-03,2,momentum,1161.05,61.4,21.9865194420463,1125.5,1232.15,RSI in healthy zone; Near 20-day high,timeout,1189.42626953125,2022-11-25,15,2.44,False,True,False,False,True,False,False,False
INFY.NS,2022-11-04,1,momentum,1359.12,56.1,23.38420363818064,1319.26,1438.84,RSI in healthy zone,target_hit,1438.84,2022-11-16,7,5.87,False,True,False,False,False,False,False,False
RELIANCE.NS,2022-11-04,1,momentum,1178.13,65.3,23.200081971558003,1142.74,1248.92,Near 20-day high,stop_loss_hit,1142.74,2022-11-28,15,-3.0,False,False,False,False,True,False,False,False
INFY.NS,2022-11-07,1,momentum,1353.24,54.6,22.222468757743332,1312.69,1434.34,RSI in healthy zone,target_hit,1434.34,2022-11-15,5,5.99,False,True,False,False,False,False,False,False
RELIANCE.NS,2022-11-07,1,momentum,1184.43,66.6,24.464003873961023,1149.8,1253.68,Near 20-day high,stop_loss_hit,1149.8,2022-11-28,14,-2.92,False,False,False,False,True,False,False,False
INFY.NS,2022-11-09,1,momentum,1356.61,55.4,21.18490911629576,1316.27,1437.28,RSI in healthy zone,target_hit,1437.28,2022-11-16,5,5.95,False,True,False,False,False,False,False,False
RELIANCE.NS,2022-11-09,2,momentum,1183.25,66.1,25.79304604484678,1149.54,1250.66,Near 20-day high; ADX greater than 25,stop_loss_hit,1149.54,2022-11-28,13,-2.85,False,False,False,False,True,True,False,False
INFY.NS,2022-11-10,1,momentum,1348.3,53.1,19.761744130236593,1308.25,1428.41,RSI in healthy zone,target_hit,1428.41,2022-11-14,2,5.94,False,True,False,False,False,False,False,False
RELIANCE.NS,2022-11-10,2,momentum,1168.93,60.0,26.153940768298536,1135.63,1235.54,RSI in healthy zone; ADX greater than 25,target_hit,1235.54,2022-11-28,12,5.7,False,True,False,False,False,True,False,False
INFY.NS,2022-11-11,5,momentum,1409.48,64.6,20.094542693665648,1365.41,1497.62,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high,target_hit,1497.62,2022-12-01,14,6.25,True,True,True,True,True,False,False,False
RELIANCE.NS,2022-11-11,2,momentum,1195.88,66.3,27.076320236880854,1161.87,1263.9,Near 20-day high; ADX greater than 25,stop_loss_hit,1161.87,2022-11-21,6,-2.84,False,False,False,False,True,True,False,False
INFY.NS,2022-11-14,3,momentum,1423.13,66.6,20.808614973529327,1379.99,1509.4,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high,timeout,1472.0064697265625,2022-12-05,15,3.43,True,False,True,False,True,False,False,False
RELIANCE.NS,2022-11-14,3,momentum,1190.08,64.0,28.02016380742237,1156.71,1256.83,RSI in healthy zone; Near 20-day high; ADX greater than 25,stop_loss_hit,1156.71,2022-11-21,5,-2.8,False,True,False,False,True,True,False,False
INFY.NS,2022-11-15,3,momentum,1430.94,67.7,21.603468663296677,1388.47,1515.87,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high,timeout,1447.903076171875,2022-12-06,15,1.19,True,False,True,False,True,False,False,False
RELIANCE.NS,2022-11-15,3,momentum,1184.75,61.8,28.40320975546248,1151.98,1250.28,RSI in healthy zone; Near 20-day high; ADX greater than 25,stop_loss_hit,1151.98,2022-11-28,9,-2.77,False,True,False,False,True,True,False,False
INFY.NS,2022-11-16,2,momentum,1438.84,68.9,22.580318317638483,1397.91,1520.69,Uptrend (above rising SMA50); Near 20-day high,timeout,1441.260009765625,2022-12-07,15,0.17,True,False,False,False,True,False,False,False
RELIANCE.NS,2022-11-16,3,momentum,1177.95,59.1,28.47751951481993,1145.84,1242.18,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1145.84,2022-11-28,8,-2.73,True,True,False,False,False,True,False,False
INFY.NS,2022-11-17,3,momentum,1425.01,64.6,23.02644679813965,1385.1,1504.84,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,timeout,1454.4112548828125,2022-12-08,15,2.06,True,True,False,False,True,False,False,False
RELIANCE.NS,2022-11-17,3,momentum,1181.0,60.0,28.504122454143104,1149.58,1243.83,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1149.58,2022-11-28,7,-2.66,True,True,False,False,False,True,False,False
INFY.NS,2022-11-18,2,momentum,1430.4,65.5,23.118358748123146,1391.17,1508.85,Uptrend (above rising SMA50); Near 20-day high,timeout,1408.76318359375,2022-12-09,15,-1.51,True,False,False,False,True,False,False,False
RELIANCE.NS,2022-11-18,3,momentum,1180.36,59.7,28.216163135825745,1149.34,1242.4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1149.34,2022-11-28,6,-2.63,True,True,False,False,False,True,False,False
INFY.NS,2022-11-21,2,momentum,1407.78,58.8,22.718732948194717,1368.53,1486.27,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1486.27,2022-12-01,8,5.58,True,True,False,False,False,False,False,False
RELIANCE.NS,2022-11-21,3,momentum,1159.12,51.1,27.032343903052663,1127.66,1222.03,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1222.03,2022-11-28,5,5.43,True,True,False,False,False,True,False,False
INFY.NS,2022-11-22,2,momentum,1422.9,61.6,22.25898434946529,1383.96,1500.79,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1500.79,2022-12-01,7,5.47,True,True,False,False,False,False,False,False
RELIANCE.NS,2022-11-22,3,momentum,1165.55,53.3,25.73508161673618,1134.77,1227.1,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1227.1,2022-11-28,4,5.28,True,True,False,False,False,True,False,False
INFY.NS,2022-11-23,2,momentum,1421.2,61.1,21.963571127551493,1383.81,1495.97,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1495.97,2022-12-01,6,5.26,True,True,False,False,False,False,False,False
RELIANCE.NS,2022-11-23,1,momentum,1161.91,51.9,24.771918382294306,1132.09,1221.56,RSI in healthy zone,target_hit,1221.56,2022-11-28,3,5.13,False,True,False,False,False,False,False,False
INFY.NS,2022-11-24,2,momentum,1463.07,68.1,22.88488434945517,1423.28,1542.66,Uptrend (above rising SMA50); Near 20-day high,stop_loss_hit,1423.28,2022-12-09,11,-2.72,True,False,False,False,True,False,False,False
RELIANCE.NS,2022-11-24,1,momentum,1171.93,55.4,24.286308139429703,1142.01,1231.78,RSI in healthy zone,stop_loss_hit,1142.01,2022-11-28,2,-2.55,False,True,False,False,False,False,False,False
INFY.NS,2022-11-25,2,momentum,1468.33,68.9,23.90666957303171,1428.47,1548.04,Uptrend (above rising SMA50); Near 20-day high,stop_loss_hit,1428.47,2022-12-09,10,-2.71,True,False,False,False,True,False,False,False
RELIANCE.NS,2022-11-25,2,momentum,1189.43,60.8,24.531971398521364,1159.41,1249.46,RSI in healthy zone; Near 20-day high,stop_loss_hit,1159.41,2022-11-28,1,-2.52,False,True,False,False,True,False,False,False
INFY.NS,2022-11-28,3,momentum,1457.33,65.4,25.06607383807871,1417.1,1537.79,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1417.1,2022-12-09,9,-2.76,True,False,False,False,True,True,False,False
RELIANCE.NS,2022-11-28,5,momentum,1230.3,69.9,26.212962343410343,1191.76,1307.38,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25,stop_loss_hit,1191.76,2022-12-09,9,-3.13,True,False,True,True,True,True,False,False
INFY.NS,2022-11-29,3,momentum,1462.4,66.2,25.888792371127618,1422.76,1541.68,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1422.76,2022-12-09,8,-2.71,True,False,False,False,True,True,False,False
RELIANCE.NS,2022-11-29,4,momentum,1232.41,70.3,27.893551628130943,1194.8,1307.64,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; ADX greater than 25,stop_loss_hit,1194.8,2022-12-09,8,-3.05,True,False,True,False,True,True,False,False
INFY.NS,2022-11-30,4,momentum,1467.7,67.1,26.829055738368684,1427.75,1547.59,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25,stop_loss_hit,1427.75,2022-12-09,7,-2.72,True,False,False,True,True,True,False,False
RELIANCE.NS,2022-11-30,5,momentum,1241.11,71.9,29.612719650431334,1203.88,1315.58,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25,stop_loss_hit,1203.88,2022-12-07,5,-3.0,True,False,True,True,True,True,False,False
INFY.NS,2022-12-01,4,momentum,1487.58,70.3,28.27555128260179,1446.87,1569.0,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover,stop_loss_hit,1446.87,2022-12-06,3,-2.74,True,False,False,False,True,True,True,False
RELIANCE.NS,2022-12-01,3,momentum,1237.46,70.2,31.321398304117018,1200.99,1310.39,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1200.99,2022-12-07,4,-2.95,True,False,False,False,True,True,False,False
INFY.NS,2022-12-02,4,momentum,1470.35,64.4,28.67634132912937,1429.86,1551.32,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Recent SMA50/SMA100 bullish crossover,stop_loss_hit,1429.86,2022-12-09,5,-2.75,True,True,False,False,False,True,True,False
RELIANCE.NS,2022-12-02,3,momentum,1236.93,69.9,32.335082560276334,1200.76,1309.28,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1200.76,2022-12-07,3,-2.92,True,False,False,False,True,True,False,False
INFY.NS,2022-12-05,4,momentum,1472.01,64.7,28.54987196013862,1432.34,1551.34,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Recent SMA50/SMA100 bullish crossover,stop_loss_hit,1432.34,2022-12-09,4,-2.69,True,True,False,False,False,True,True,False
RELIANCE.NS,2022-12-05,3,momentum,1218.89,61.6,32.49608595730574,1183.16,1290.36,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1183.16,2022-12-09,4,-2.93,True,True,False,False,False,True,False,False
INFY.NS,2022-12-06,4,momentum,1447.9,57.0,27.717648566374073,1407.98,1527.75,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Recent SMA50/SMA100 bullish crossover,stop_loss_hit,1407.98,2022-12-09,3,-2.76,True,True,False,False,False,True,True,False
RELIANCE.NS,2022-12-06,3,momentum,1222.42,62.5,32.083735300718686,1187.48,1292.29,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1187.48,2022-12-09,3,-2.86,True,True,False,False,False,True,False,False
INFY.NS,2022-12-07,4,momentum,1441.26,55.1,26.490553104727166,1401.58,1520.62,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Recent SMA50/SMA100 bullish crossover,stop_loss_hit,1401.58,2022-12-09,2,-2.75,True,True,False,False,False,True,True,False
RELIANCE.NS,2022-12-07,3,momentum,1204.38,55.1,31.11519083512436,1169.36,1274.41,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1169.36,2022-12-15,6,-2.91,True,True,False,False,False,True,False,False
INFY.NS,2022-12-08,3,momentum,1454.41,58.1,25.35221691743722,1415.12,1532.99,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1415.12,2022-12-09,1,-2.7,True,True,False,False,False,True,False,False
RELIANCE.NS,2022-12-08,3,momentum,1203.81,54.9,30.164897390918963,1170.08,1271.26,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1170.08,2022-12-15,5,-2.8,True,True,False,False,False,True,False,False
INFY.NS,2022-12-09,3,momentum,1408.76,46.4,24.20354185140567,1365.84,1494.61,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg),stop_loss_hit,1365.84,2022-12-16,5,-3.05,True,True,False,True,False,False,False,False
RELIANCE.NS,2022-12-09,3,momentum,1185.56,48.2,28.1857986948867,1151.42,1253.85,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1151.42,2022-12-23,10,-2.88,True,True,False,False,False,True,False,False
INFY.NS,2022-12-12,2,momentum,1388.92,42.4,24.028086351959274,1345.3,1476.17,Uptrend (above rising SMA50); Volume spike (>1.5x avg),stop_loss_hit,1345.3,2022-12-19,5,-3.14,True,False,False,True,False,False,False,False
RELIANCE.NS,2022-12-12,3,momentum,1187.38,48.9,26.435872459256196,1153.82,1254.5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1153.82,2022-12-23,9,-2.83,True,True,False,False,False,True,False,False
INFY.NS,2022-12-13,4,pullback_sma50,1411.32,47.9,23.406130145578462,1363.46,1507.05,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA50 (8d after golden cross),stop_loss_hit,1363.46,2022-12-16,3,-3.39,True,True,False,False,False,False,False,True
RELIANCE.NS,2022-12-13,3,momentum,1192.79,50.9,24.54448757974654,1160.35,1257.67,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover,stop_loss_hit,1160.35,2022-12-23,8,-2.72,True,True,False,False,False,False,True,False
INFY.NS,2022-12-14,2,momentum,1417.83,49.4,22.409946956446593,1375.39,1502.71,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1375.39,2022-12-16,2,-2.99,True,True,False,False,False,False,False,False
RELIANCE.NS,2022-12-14,3,momentum,1188.47,49.2,22.952819118351886,1156.99,1251.44,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover,stop_loss_hit,1156.99,2022-12-23,7,-2.65,True,True,False,False,False,False,True,False
RELIANCE.NS,2022-12-15,2,momentum,1171.59,43.2,22.179168269014962,1140.19,1234.39,Uptrend (above rising SMA50); Recent SMA50/SMA100 bullish crossover,stop_loss_hit,1140.19,2022-12-23,6,-2.68,True,False,False,False,False,False,True,False
INFY.NS,2022-12-16,1,momentum,1366.48,39.4,23.120302978130514,1322.35,1454.74,Volume spike (>1.5x avg),stop_loss_hit,1322.35,2023-01-05,14,-3.23,False,False,False,True,False,False,False,False
RELIANCE.NS,2022-12-16,2,momentum,1165.8,41.3,21.748742938339635,1133.68,1230.03,Uptrend (above rising SMA50); Recent SMA50/SMA100 bullish crossover,stop_loss_hit,1133.68,2022-12-23,5,-2.76,True,False,False,False,False,False,True,False
RELIANCE.NS,2022-12-19,5,pullback_sma50,1181.11,47.8,21.35613510741257,1153.58,1236.17,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Pullback to SMA50 (4d after golden cross),stop_loss_hit,1153.58,2022-12-23,4,-2.33,True,True,False,False,False,False,True,True
INFY.NS,2022-12-20,1,momentum,1353.11,37.2,25.131932436072336,1309.4,1440.52,ADX greater than 25,stop_loss_hit,1309.4,2023-01-06,13,-3.23,False,False,False,False,False,True,False,False
RELIANCE.NS,2022-12-20,4,pullback_sma50,1191.33,51.6,20.282702719382833,1155.08,1263.84,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA50 (5d after golden cross),stop_loss_hit,1155.08,2022-12-23,3,-3.04,True,True,False,False,False,False,False,True
INFY.NS,2022-12-21,1,momentum,1355.13,37.8,25.919766413130656,1312.75,1439.88,ADX greater than 25,stop_loss_hit,1312.75,2023-01-06,12,-3.13,False,False,False,False,False,True,False,False
RELIANCE.NS,2022-12-21,2,momentum,1174.39,45.6,19.07497910494785,1141.58,1240.0,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1141.58,2022-12-23,2,-2.79,True,True,False,False,False,False,False,False
INFY.NS,2022-12-22,1,momentum,1366.35,41.3,26.263681580266823,1325.03,1448.98,ADX greater than 25,stop_loss_hit,1325.03,2023-01-05,10,-3.02,False,False,False,False,False,True,False,False
RELIANCE.NS,2022-12-22,1,momentum,1171.34,44.6,18.22147701848714,1139.03,1235.96,Uptrend (above rising SMA50),stop_loss_hit,1139.03,2022-12-23,1,-2.76,True,False,False,False,False,False,False,False
INFY.NS,2022-12-23,1,momentum,1343.95,36.9,27.001311691605355,1302.79,1426.27,ADX greater than 25,stop_loss_hit,1302.79,2023-01-06,10,-3.06,False,False,False,False,False,True,False,False
INFY.NS,2022-12-26,1,momentum,1348.71,38.4,27.675391191741003,1309.19,1427.74,ADX greater than 25,stop_loss_hit,1309.19,2023-01-06,9,-2.93,False,False,False,False,False,True,False,False
INFY.NS,2022-12-27,1,momentum,1359.88,41.9,27.75065933622264,1320.88,1437.89,ADX greater than 25,stop_loss_hit,1320.88,2023-01-05,7,-2.87,False,False,False,False,False,True,False,False
INFY.NS,2022-12-28,1,momentum,1355.66,40.9,27.65262259608038,1316.9,1433.19,ADX greater than 25,stop_loss_hit,1316.9,2023-01-06,7,-2.86,False,False,False,False,False,True,False,False
INFY.NS,2022-12-29,1,momentum,1362.31,43.1,27.561073911489217,1324.36,1438.2,ADX greater than 25,stop_loss_hit,1324.36,2023-01-05,5,-2.79,False,False,False,False,False,True,False,False
INFY.NS,2022-12-30,1,momentum,1353.91,41.0,27.00743855943088,1316.15,1429.44,ADX greater than 25,stop_loss_hit,1316.15,2023-01-06,5,-2.79,False,False,False,False,False,True,False,False
INFY.NS,2023-01-02,2,momentum,1368.1,45.7,26.494071405761172,1330.87,1442.55,RSI in healthy zone; ADX greater than 25,stop_loss_hit,1330.87,2023-01-05,3,-2.72,False,True,False,False,False,True,False,False
