symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support,pointer_volume_contraction,pointer_weekly_trend_up,pointer_outperforming_index,pointer_rsi2_pullback
MAZDOCK.NS,2026-06-15,3,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),2440.4,48.4,2272.37,2692.44,timeout,2541.699951171875,2026-06-22,5,4.15,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
MOTHERSON.NS,2026-06-15,8,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,148.12,64.6,138.41,162.68,timeout,145.85000610351562,2026-06-22,5,-1.53,True,True,False,False,True,True,False,False,True,False,False,True,True,True,False
NSEI,2026-06-15,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Volume contracting (low selling pressure),23853.9,56.3,23084.06,25008.66,timeout,24102.900390625,2026-06-22,5,1.04,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False
PFC.NS,2026-06-15,3,RSI in healthy zone; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),424.5,46.1,401.25,459.38,timeout,440.95001220703125,2026-06-22,5,3.88,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
PIDILITIND.NS,2026-06-15,8,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1571.0,73.5,1488.78,1694.33,timeout,1572.199951171875,2026-06-22,5,0.08,True,False,True,True,True,False,True,False,False,True,False,False,True,True,False
PNB.NS,2026-06-15,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Outperforming index,107.96,60.0,102.54,116.09,timeout,109.80000305175781,2026-06-22,5,1.7,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False
POWERGRID.NS,2026-06-15,3,MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),285.7,39.1,269.12,310.57,timeout,289.75,2026-06-22,5,1.42,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
RECLTD.NS,2026-06-15,7,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,351.85,56.2,334.3,378.18,timeout,369.8500061035156,2026-06-22,5,5.12,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False
SBIN.NS,2026-06-15,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1020.85,62.7,979.19,1083.34,timeout,1040.75,2026-06-22,5,1.95,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False
SHREECEM.NS,2026-06-15,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),24825.0,53.8,23709.66,26498.01,timeout,24995.0,2026-06-22,5,0.68,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
SHRIRAMFIN.NS,2026-06-15,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,1000.65,61.9,923.76,1115.99,timeout,992.8499755859375,2026-06-22,5,-0.78,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False
SIEMENS.NS,2026-06-15,3,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3601.8,46.2,3374.83,3942.26,timeout,3767.800048828125,2026-06-22,5,4.61,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
SOLARINDS.NS,2026-06-15,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),17277.0,47.3,16237.31,18836.53,timeout,18441.0,2026-06-22,5,6.74,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False
SUNPHARMA.NS,2026-06-15,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1806.0,50.2,1740.17,1904.74,timeout,1862.9000244140625,2026-06-22,5,3.15,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
TATAPOWER.NS,2026-06-15,4,RSI bounced off oversold; Volume spike (>1.5x avg); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),404.1,44.7,385.52,431.97,timeout,405.95001220703125,2026-06-22,5,0.46,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
TITAN.NS,2026-06-15,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,4283.5,56.9,4011.65,4691.27,timeout,4372.5,2026-06-22,5,2.08,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False
TMPV.NS,2026-06-15,6,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,393.14,61.3,369.94,427.94,stop_loss_hit,369.94,2026-06-17,2,-5.9,True,True,False,False,False,False,True,False,False,False,False,True,True,True,False
TORNTPHARM.NS,2026-06-15,4,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Weekly trend aligned (above Weekly EMA20),4504.0,56.3,4204.85,4952.72,timeout,4457.0,2026-06-22,5,-1.04,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False
TRENT.NS,2026-06-15,8,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Pullback to SMA50 (12d after golden cross); Open-Low Same (conviction buy); Outperforming index,2901.1,60.9,2633.59,3302.37,timeout,3180.60009765625,2026-06-22,5,9.63,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False
TVSMOTOR.NS,2026-06-15,4,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high,3459.5,54.2,3227.25,3807.88,timeout,3488.699951171875,2026-06-22,5,0.84,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
ULTRACEMCO.NS,2026-06-15,5,RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Outperforming index,11466.0,54.4,10846.02,12395.97,timeout,11402.0,2026-06-22,5,-0.56,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False
UNIONBANK.NS,2026-06-15,4,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),171.3,56.0,161.9,185.4,timeout,176.6199951171875,2026-06-22,5,3.11,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
UNITDSPR.NS,2026-06-15,3,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),1271.5,48.7,1206.41,1369.13,timeout,1343.0999755859375,2026-06-22,5,5.63,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
VBL.NS,2026-06-15,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,541.0,63.2,513.42,582.37,stop_loss_hit,513.42,2026-06-22,5,-5.1,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False
ABB.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),7021.0,54.5,6635.99,7598.52,timeout,7258.0,2026-06-22,4,3.38,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
ADANIENSOL.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1491.1,55.4,1372.77,1668.59,timeout,1539.4000244140625,2026-06-22,4,3.24,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False
ADANIENT.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2943.6,62.9,2780.5,3188.25,timeout,3059.60009765625,2026-06-22,4,3.94,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False
ADANIGREEN.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1482.5,59.2,1383.4,1631.15,timeout,1549.9000244140625,2026-06-22,4,4.55,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False
ADANIPORTS.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20),1822.0,59.9,1739.57,1945.64,timeout,1827.199951171875,2026-06-22,4,0.29,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
ADANIPOWER.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),222.6,49.0,206.61,246.59,timeout,233.77999877929688,2026-06-22,4,5.02,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
APOLLOHOSP.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),8390.5,59.3,8077.33,8860.26,timeout,8469.0,2026-06-22,4,0.94,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
ASIANPAINT.NS,2026-06-16,7,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,2748.1,67.1,2597.25,2974.38,timeout,2674.0,2026-06-22,4,-2.7,True,False,True,False,True,True,False,False,False,True,False,False,True,True,False
AXISBANK.NS,2026-06-16,5,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1365.7,68.9,1310.22,1448.92,timeout,1358.5999755859375,2026-06-22,4,-0.52,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
BAJAJFINSV.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); ADX greater than 25; Outperforming index,1787.3,57.2,1688.16,1936.01,timeout,1782.199951171875,2026-06-22,4,-0.29,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False
BAJAJHLDNG.NS,2026-06-16,3,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover,10464.0,55.3,9745.91,11541.14,timeout,10895.0,2026-06-22,4,4.12,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
BAJFINANCE.NS,2026-06-16,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,959.65,62.8,896.59,1054.24,timeout,968.2999877929688,2026-06-22,4,0.9,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False
BANKBARODA.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,275.35,62.2,261.41,296.26,timeout,286.04998779296875,2026-06-22,4,3.89,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
BEL.NS,2026-06-16,3,MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),407.55,41.8,386.92,438.49,timeout,431.5,2026-06-22,4,5.88,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
BHARTIARTL.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Volume contracting (low selling pressure),1853.0,54.6,1760.89,1991.16,timeout,1916.5999755859375,2026-06-22,4,3.43,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False
BOSCHLTD.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,39045.0,63.9,36833.05,42362.92,timeout,40300.0,2026-06-22,4,3.21,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
BPCL.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Outperforming index,312.1,60.7,290.65,344.28,timeout,308.6000061035156,2026-06-22,4,-1.12,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False
BRITANNIA.NS,2026-06-16,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),5217.5,45.2,5036.15,5489.53,timeout,5217.5,2026-06-22,4,0.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
CANBK.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,132.83,56.2,125.29,144.14,timeout,134.82000732421875,2026-06-22,4,1.5,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False
CGPOWER.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,940.7,64.4,887.17,1021.0,timeout,962.5499877929688,2026-06-22,4,2.32,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False
CHOLAFIN.NS,2026-06-16,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,1680.4,64.9,1544.32,1884.52,timeout,1718.800048828125,2026-06-22,4,2.29,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False
CIPLA.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1373.2,51.3,1321.77,1450.34,timeout,1415.699951171875,2026-06-22,4,3.09,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False
COALINDIA.NS,2026-06-16,3,Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),450.95,44.0,426.61,487.46,timeout,449.0,2026-06-22,4,-0.43,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CUMMINSIND.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,5723.5,58.0,5408.02,6196.72,timeout,5764.0,2026-06-22,4,0.71,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False
DIVISLAB.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),6712.5,54.1,6415.39,7158.16,timeout,6787.5,2026-06-22,4,1.12,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
DLF.NS,2026-06-16,6,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,629.3,65.6,584.7,696.2,timeout,627.5999755859375,2026-06-22,4,-0.27,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False
DMART.NS,2026-06-16,8,RSI in healthy zone; MACD bullish crossover; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4201.3,53.8,3933.29,4603.31,timeout,4330.60009765625,2026-06-22,4,3.08,False,True,True,False,True,True,False,False,True,False,True,True,True,False,False
DRREDDY.NS,2026-06-16,3,RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure),1276.9,45.8,1225.86,1353.46,timeout,1290.699951171875,2026-06-22,4,1.08,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
EICHERMOT.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,7560.5,64.1,7204.41,8094.64,timeout,7639.5,2026-06-22,4,1.04,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
ENRIN.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3608.9,56.1,3309.43,4058.1,timeout,3863.5,2026-06-22,4,7.05,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False
ETERNAL.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Outperforming index,253.6,54.8,234.11,282.84,timeout,263.6499938964844,2026-06-22,4,3.96,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
GAIL.NS,2026-06-16,6,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,176.09,68.4,167.49,188.99,timeout,177.3000030517578,2026-06-22,4,0.69,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False
GODREJCP.NS,2026-06-16,3,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure),1034.5,52.6,982.51,1112.49,timeout,1019.5,2026-06-22,4,-1.45,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
GRASIM.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3140.3,62.5,3018.49,3323.02,timeout,3175.199951171875,2026-06-22,4,1.11,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False
HCLTECH.NS,2026-06-16,3,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg),1159.0,47.4,1084.21,1271.18,timeout,1130.5,2026-06-22,4,-2.46,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
HDFCAMC.NS,2026-06-16,8,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Pullback to SMA50 (12d after golden cross); Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,2658.6,57.3,2494.69,2904.47,timeout,2689.89990234375,2026-06-22,4,1.18,True,True,True,False,False,False,False,True,True,False,False,False,True,True,False
HDFCBANK.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Volume contracting (low selling pressure),772.13,60.0,731.23,833.48,timeout,786.4000244140625,2026-06-22,4,1.85,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False
HINDUNILVR.NS,2026-06-16,4,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Outperforming index,2199.9,53.8,2103.97,2343.79,timeout,2184.89990234375,2026-06-22,4,-0.68,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
HYUNDAI.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Outperforming index,1974.7,59.8,1858.97,2148.29,timeout,1988.9000244140625,2026-06-22,4,0.72,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False
ICICIBANK.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1334.3,64.0,1281.78,1413.08,timeout,1352.4000244140625,2026-06-22,4,1.36,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False
INDHOTEL.NS,2026-06-16,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Recent SMA50/SMA100 bullish crossover; Weekly trend aligned (above Weekly EMA20); Outperforming index,694.4,64.0,653.18,756.23,timeout,733.0,2026-06-22,4,5.56,True,True,True,False,True,False,True,False,False,False,False,False,True,True,False
INDIGO.NS,2026-06-16,5,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,4840.0,65.5,4568.63,5247.06,timeout,5021.10009765625,2026-06-22,4,3.74,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
IOC.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Outperforming index,145.11,57.8,135.72,159.2,timeout,144.3800048828125,2026-06-22,4,-0.5,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False
ITC.NS,2026-06-16,3,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),291.65,54.0,279.19,310.34,timeout,291.25,2026-06-22,4,-0.14,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
JIOFIN.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy),241.95,55.2,227.76,263.23,timeout,243.3800048828125,2026-06-22,4,0.59,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False
JSWSTEEL.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1274.3,48.0,1219.75,1356.13,timeout,1282.4000244140625,2026-06-22,4,0.64,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
KOTAKBANK.NS,2026-06-16,6,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,407.85,70.2,390.54,433.82,timeout,402.1499938964844,2026-06-22,4,-1.4,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False
LODHA.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Volume contracting (low selling pressure); Outperforming index,937.95,59.5,858.37,1057.32,timeout,926.6500244140625,2026-06-22,4,-1.2,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False
LT.NS,2026-06-16,6,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,4186.4,66.0,3968.87,4512.69,timeout,4201.2998046875,2026-06-22,4,0.36,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False
LTM.NS,2026-06-16,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),4006.7,47.9,3758.29,4379.31,stop_loss_hit,3758.29,2026-06-19,3,-6.2,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
M&M.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high,3137.9,55.8,2937.4,3438.65,timeout,3063.39990234375,2026-06-22,4,-2.37,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
MARUTI.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Outperforming index,13691.0,62.5,13094.99,14585.01,timeout,13421.0,2026-06-22,4,-1.97,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False
MAXHEALTH.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Outperforming index,1024.1,56.4,973.23,1100.4,target_hit,1100.4,2026-06-19,3,7.45,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
MAZDOCK.NS,2026-06-16,4,RSI in healthy zone; MACD bullish crossover; Near 20-day high; Volume contracting (low selling pressure),2467.4,51.7,2305.07,2710.89,timeout,2541.699951171875,2026-06-22,4,3.01,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False
MOTHERSON.NS,2026-06-16,7,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,147.6,63.7,138.29,161.57,timeout,145.85000610351562,2026-06-22,4,-1.19,True,True,False,False,True,True,False,False,False,False,False,True,True,True,False
NESTLEIND.NS,2026-06-16,3,RSI in healthy zone; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),1391.7,46.7,1327.17,1488.49,timeout,1401.9000244140625,2026-06-22,4,0.73,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
NSEI,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Volume contracting (low selling pressure),23989.15,59.0,23247.74,25101.27,timeout,24102.900390625,2026-06-22,4,0.47,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False
PFC.NS,2026-06-16,5,RSI in healthy zone; MACD bullish crossover; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),427.5,48.0,398.82,470.52,timeout,440.95001220703125,2026-06-22,4,3.15,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False
PIDILITIND.NS,2026-06-16,7,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1571.2,73.5,1488.71,1694.93,timeout,1572.199951171875,2026-06-22,4,0.06,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False
PNB.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Outperforming index,107.97,60.0,102.68,115.91,timeout,109.80000305175781,2026-06-22,4,1.69,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False
POWERGRID.NS,2026-06-16,3,MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),285.15,38.5,269.12,309.19,timeout,289.75,2026-06-22,4,1.61,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
RECLTD.NS,2026-06-16,10,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Recent SMA50/SMA100 bullish crossover; Pullback to SMA50 (4d after golden cross); Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,356.55,59.0,337.51,385.11,timeout,369.8500061035156,2026-06-22,4,3.73,True,True,False,False,True,False,True,True,True,False,False,True,True,True,False
SBIN.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1015.3,59.7,973.88,1077.43,timeout,1040.75,2026-06-22,4,2.51,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False
SHREECEM.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg),24870.0,54.3,23487.91,26943.14,timeout,24995.0,2026-06-22,4,0.5,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
SHRIRAMFIN.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,1005.75,62.7,931.13,1117.68,timeout,992.8499755859375,2026-06-22,4,-1.28,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False
SIEMENS.NS,2026-06-16,4,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3636.9,48.8,3416.54,3967.44,timeout,3767.800048828125,2026-06-22,4,3.6,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
